Symbol,Description,Analyst Rating,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Exchange,Sector,Industry
INND,"Innerscope Hearing Technologies, Inc.",,0.07675,USD,-5.07111935683365,506893,1.9131170916293463,264505,USD,0.08416493036517161,0.9119,USD,,0,OTC,Health technology,Medical specialties
GPAK,Gamer Pakistan Inc.,,0.0102,USD,-47.15025906735752,39912,2.0777435929471664,260909,USD,,-0.0005,USD,-400,0,OTC,Consumer services,Movies/Entertainment
GYGC,Guyana Gold Corp.,,0.0013,USD,-7.142857142857147,1000,0.03723840023832576,259075.69999999998,USD,,-0.0002,USD,91.66666666666666,0,OTC,Non-energy minerals,Precious metals
HENI,"Hinto Energy, Inc.",,0.0099,USD,-33.55704697986577,10000,0.328742985446548,259041,USD,,-0.0035,USD,,0,OTC,Energy minerals,Integrated oil
INNI,Innovaro Inc.,,0.016,USD,55.33980582524271,4000,0.22484668266825555,258416.4258555133,USD,,-0.001,USD,99.83789917328578,0,OTC,Commercial services,Miscellaneous commercial services
TKMO,"Tekumo, Inc.",,0.0002,USD,0,182127673,4.498621188210878,257435.99999999997,USD,,-0.0265,USD,-308.6614173228346,0,OTC,Technology services,Packaged software
TRAA,Traack Technologies Inc.,,0.201,USD,-49.75,910,0.15970796258270592,251600,USD,,,,,0,OTC,Technology services,Packaged software
COUV,"Corporate Universe, Inc.",,0.0004,USD,0,150,0.0026542847233527508,250027.2,USD,,,,,0,OTC,Communications,Specialty telecommunications
GSAC,GelStat Corp.,,0.0004,USD,33.33333333333336,724285,0.08441819998977357,247191.99999999997,USD,,-0.0001,USD,87.5,0,OTC,Health technology,Pharmaceuticals: other
FFZY,Fansfrenzy Corporation,,0.013625,USD,-25.342465753424655,13540,1.7917874204348458,246531,USD,,,,,0,OTC,Technology services,Packaged software
CNCT,"China Teletech Holding, Inc.",,0.0012,USD,-65.71428571428571,2231069,10.291615982832768,245369,USD,,,,,0,OTC,Distribution services,Electronics distributors
GHVNF,GoldHaven Resources Corp,,0.12772,USD,13.629893238434166,1083,0.6449499761791329,242899.21645,USD,,-0.23480277000000002,USD,91.35808448357663,0,OTC,Non-energy minerals,Other metals/Minerals
FCGD,First Colombia Gold Corp.,,0.00005,USD,4900.000000000001,30000,0.010683590233318215,241894,USD,,,,,0,OTC,Non-energy minerals,Precious metals
OSCI,"Osceola Gold, Inc.",,0.0319,USD,-2.743902439024405,2885,0.04365873848188655,241866,USD,,0,USD,,0,OTC,Non-energy minerals,Precious metals
CNNC,Cannonau Corp.,,0.001,USD,-50,1000,0.08504269143109841,241377,USD,0.7142857142857143,0.0014,USD,,0,OTC,Consumer services,Other consumer services
MYRX,MYREXIS INC,,0.007,USD,0,50000,4.866037974560354,241353,USD,,,,,0,OTC,Finance,Financial conglomerates
ACCR,Access-Power & Co Inc.,,0.0008,USD,-55.55555555555556,22900,0.07413486394310068,241200,USD,,-0.0009,USD,-799.9999999999999,0,OTC,Technology services,Packaged software
DTRK,"DATATRAK International, Inc.",,0.187625,USD,-2.431097243889762,4358,0.890278033135176,239785.00000000003,USD,,,,,0,OTC,Technology services,Packaged software
GAYGF,Montauk Metals Inc.,,0.002,USD,66.66666666666669,20000,2.4114107958861335,238255.36032,USD,,-0.00993752,USD,60.08258620135608,0,OTC,Non-energy minerals,Precious metals
DXFFY,Dunxin Financial Holdings Limited,,0.0106,USD,5.999999999999998,9177,0.235464668753528,237279,USD,,,,,0,OTC,Finance,Finance/Rental/Leasing
PPCB,"Propanc Biopharma, Inc.",,0.0003,USD,0,9276767,5.1697811707126125,236969.99999999997,USD,,-0.0364,USD,96.77447939743021,0,OTC,Health technology,Biotechnology
TWOH,Two Hands Corporation,,0.0001,USD,0,1500000,0.49042029346096466,236904,USD,,-0.1842,USD,99.28257059396299,0,OTC,Retail trade,Internet retail
SNRY,"Solar Energy Initiatives, Inc.",,0.00065,USD,-35,803000,1.294102213768925,236757,USD,,0,USD,100,0,OTC,Electronic technology,Semiconductors
KMDRF,Kermode Resources Ltd.,,0.0037,USD,-26,11500,0.24703822648034973,235992.66,USD,,-0.014193928,USD,60.73800966645395,0,OTC,Non-energy minerals,Precious metals
RMRK,Rimrock Gold Corp.,,0.0003,USD,-25.00000000000001,238389,0.22601878829946104,234227.99999999997,USD,,0,USD,,0,OTC,Health technology,Pharmaceuticals: other
FLRE,Flameret Inc,,0.00105,USD,16.666666666666664,5000,0.010498839773216662,233653.99999999997,USD,,,,,0,OTC,Process industries,Chemicals: major diversified
GWTR,"Global Water Technologies, Inc.",,0.02,USD,17.647058823529406,15000,0.744405790484509,228980,USD,,-0.0048,USD,17.24137931034483,0,OTC,Producer manufacturing,Industrial machinery
GAMN,"Great American Food Chain, Inc. (The)",,0.03,USD,0,18475,12.006108656095659,228922.41,USD,,-0.0208,USD,,0,OTC,Technology services,Internet software/Services
SPFYF,Spacefy Inc.,,0.005,USD,-46.23655913978494,500,0.044317204825257264,227293,USD,,-0.00116912,USD,44.652325405241626,0,OTC,Finance,Real estate development
EBET,"EBET, INC.",,0.015,USD,2042.8571428571431,83082,7.045026710760175,224695,USD,,-54.3104,USD,20.81831647946628,0,OTC,Technology services,Packaged software
SPOWF,Strata Pwr Corp.,,0.0171,USD,14.000000000000009,300,0.02270061670008702,223949,USD,11.4,0.0015,USD,-72.22222222222221,0,OTC,Energy minerals,Integrated oil
ENDV,"Endonovo Therapeutics, Inc.",,0.0007,USD,-12.500000000000005,28729322,5.665694259656435,223125.99999999997,USD,,-0.0097,USD,83.77926421404682,0,OTC,Health technology,Medical specialties
MGAM,Mobile Global Esports Inc.,,0.0104,USD,0,29799,1.365360824742268,220859.6416,USD,,-0.2961,USD,-115.03267973856208,0,OTC,Consumer services,Media conglomerates
GMPW,GiveMePower Corp.,,0.005,USD,-16.666666666666664,710270,1.5082117454800574,218964,USD,,-0.0011,USD,35.29411764705881,0,OTC,Technology services,Packaged software
CBDG,"THC Farmaceuticals, Inc",,0.0056,USD,-53.333333333333336,2000,0.9025270758122743,217579,USD,,,,,0,OTC,Commercial services,Miscellaneous commercial services
SLSDF,Select Sands Corp.,,0.0025,USD,-23.076923076923073,60445,2.2976774242597027,216290.25,USD,,,,,0,OTC,Non-energy minerals,Construction materials
PLTXF,JIVA TECHNOLOGIES INC,,0.213,USD,-11.434511434511434,741,0.08578573247817732,215636.26086956525,USD,,,,,0,OTC,Retail trade,Internet retail
CBBBD,Catalyst Crew Technologies Corp.,,0.7521,USD,0.013297872340424068,262,0.3255369418170298,213509.99999999997,USD,,-15.9435,USD,-155.19551331983175,0,OTC,Finance,Financial conglomerates
SLDC,SOLIDUS COMMUNICATIONS INC.,,0.00147,USD,4.999999999999997,318867,0.8182866604187483,213426,USD,,-0.0022,USD,18.51851851851852,0,OTC,Technology services,Data processing services
TRSI,"Trophy Resources, Inc.",,0.0001,USD,0,24409718,3.244782147914272,211730.57,USD,,-0.0005,USD,16.666666666666657,0,OTC,Energy minerals,Oil & gas production
AGIN,American Graphite Technologies Inc.,,0.0022,USD,0,8500,0.15036742723101038,211383,USD,,,,,0,OTC,Non-energy minerals,Other metals/Minerals
PCLID,"Protocall Technologies, Inc.",,0.0032,USD,-78.63105175292155,179949,4.703699279424293,211294,USD,,0,USD,100,0,OTC,Commercial services,Miscellaneous commercial services
ELIQQ,Electriq Power Holdings Inc.,,0.005,USD,0,100,0.35348179568752214,208772.00000000003,USD,,,,,0,OTC,Producer manufacturing,Electrical products
GOOLF,P2Earn Inc.,,0.0022,USD,83.33333333333336,3750,0.737680731779286,207330.2,USD,,-0.05757916,USD,-987.4935263508348,0,OTC,Technology services,Packaged software
LNTO,Lelantos Holdings Inc.,,0.0582,USD,-35.33333333333333,400,0.03723840023832576,206696.718,USD,,-0.4585,USD,-1103.4120734908136,0,OTC,Commercial services,Miscellaneous commercial services
BDPTD,"Bioadaptives, Inc.",,0.05,USD,66.66666666666669,565068,,205086,USD,,-0.255,USD,44.44444444444445,0,OTC,Finance,Financial conglomerates
WPUR,"WaterPure International, Inc.",,0.00083,USD,-7.777777777777774,30000,0.06827844770314716,204761,USD,1.1857142857142857,0.0007,USD,,0,OTC,Distribution services,Wholesale distributors
PDRO,Pedro's List Inc.,,0.0032,USD,319900,31172,3.782183503603611,203500.80000000002,USD,,,,,0,OTC,Distribution services,Wholesale distributors
ODEFF,PETRICHOR ENERGY INC,,0.001,USD,900,1750,0.02786917096382741,201973.0433,USD,,-0.014029439999999999,USD,7.936541268124688,0,OTC,Energy minerals,Integrated oil
DCFCQ,Tritium DCFC Limited,,0.2,USD,-25.925925925925924,1211,0.5396132252027449,201672,USD,,,,,0,OTC,Electronic technology,Electronic equipment/Instruments
MSRM,"Mushrooms, Inc.",,0.01199,USD,9.000000000000012,8101,0.08973602035537724,201321.00000000003,USD,,-0.0127,USD,36.81592039800996,0,OTC,Process industries,Agricultural commodities/Milling
BIOLQ,"Biolase, Inc.",,0.0055,USD,9.999999999999991,157186,1.033342054850895,201285.00000000003,USD,,-7.8465,USD,95.04700500507198,0,OTC,Health technology,Medical specialties
RWMI,"RegalWorks Media, Inc",,0.0088,USD,0,108056,70.83781303264718,201074,USD,,,,,0,OTC,Consumer non-durables,Household/Personal care
CBMJ,Conservative Broadcast Media & Journalism Inc.,,0.105,USD,-17.968750000000007,145,0.004679411878606375,200083,USD,,-0.0622,USD,-298.7179487179488,0,OTC,Commercial services,Miscellaneous commercial services
MOPN,MOP ENVIRONMENTAL SOLUTIONS INC,,0.0001,USD,0,130000,7.52153763372426,199999.90000000002,USD,,,,,0,OTC,Industrial services,Oilfield services/Equipment
RAKR,Rainmaker Worldwide Inc.,,0.01,USD,14.285714285714276,121628,2.311027676545809,199871.99999999997,USD,,-0.0436,USD,82.1676891615542,0,OTC,Utilities,Water utilities
PTOI,"Plastic2Oil, Inc.",,0.0016,USD,6.66666666666667,87300,2.866543205012018,199610,USD,,-0.0182,USD,-5.202312138728332,0,OTC,Industrial services,Environmental services
TCBP,TC BioPharm (Holdings) plc,,0.6239,USD,-0.9368053350269954,336580,0.09682963637045193,199344,USD,,,,,0,NASDAQ,Health technology,Biotechnology
DLTI,DLT Resolution Inc.,,0.0045,USD,0,4851,0.27827334002581383,198914.4,USD,,,,,0,OTC,Technology services,Information technology services
PORCF,POWER ONE RES CORP.,,0.008,USD,-36.00000000000001,9000,1.0320745845899797,197692.776,USD,,-0.00476775,USD,3.3671268859396744,0,OTC,Non-energy minerals,Other metals/Minerals
TMGI,"The Marquie Group, Inc.",,0.00005,USD,4900.000000000001,920000,0.1138040995774491,194403,USD,,-0.0007,USD,-112.0689655172414,0,OTC,Commercial services,Advertising/Marketing services
FDCT,"FDCTech, Inc.",,0.0005,USD,0,700,0.028314059548512096,194292,USD,,,,,0,OTC,Technology services,Information technology services
HERF,Red Oak Hereford Farms Inc.,,0.012,USD,-40,300,0.02006970878852548,192299.99999999997,USD,,,,,0,OTC,Consumer non-durables,Food: meat/fish/dairy
BRAV,"Bravada International, Ltd.",,0.0001,USD,0,2500,0.01125179860000621,187456,USD,,,,,0,OTC,Retail trade,Apparel/Footwear retail
KEGS,1812 Brewing Company Inc.,,0.00005,USD,-50,7667118,0.4248689885073516,186742.99999999997,USD,,0,USD,100,0,OTC,Finance,Investment managers
WNRS,WINNERS INC,,0.001,USD,-9.090909090909093,27100,0.365488203227625,185146,USD,,,,,0,OTC,Technology services,Internet software/Services
THCT,"THC Therapeutics, Inc.",,0.0046,USD,0,20153,3.3693907577074835,185040.06,USD,,-0.0175,USD,-4275,0,OTC,Technology services,Information technology services
ZZZOF,ZINC ONE RESOURCES INC,,0.0949,USD,18.47690387016229,470,1.7843583902809421,184065.6675,USD,,-0.0392571,USD,-296.00355884809534,0,OTC,Non-energy minerals,Other metals/Minerals
IONM,Assure Holdings Corp.,,0.0587,USD,0.04260758414998583,433,0.08059862628669268,183969,USD,,-3.1451,USD,72.61653925853693,0,OTC,Health services,Medical/Nursing services
WHSI,"Wearable Health Solutions, Inc",,0.0001,USD,9900.000000000002,272272,0.6923588827235007,182670.99999999997,USD,,,,,0,OTC,Electronic technology,Computer communications
MYCOF,MYDECINE INNOVATIONS GROUP INC NEW,,0.0069,USD,31.1787072243346,2189,0.1568006647374001,182556.75,USD,,-0.20301703499999998,USD,52.96710610082673,0,OTC,Health technology,Pharmaceuticals: other
MTEI,"Mountain Energy, Inc.",,0.0049,USD,16.66666666666667,11000,0.26194966756205823,181774.7757,USD,,-0.0004,USD,91.30434782608695,0,OTC,Energy minerals,Coal
JNCCF,Metalite Resources Inc.,,0.0243,USD,120.9090909090909,2000,0.4944375772558713,180971.59564999997,USD,,-0.01695224,USD,96.16990695662658,0,OTC,Non-energy minerals,Precious metals
TRRI,Trinity Resources Inc.,,0.12,USD,-14.89361702127659,9000,3.1408131216192636,180631.99999999997,USD,,,,,0,OTC,Process industries,Chemicals: specialty
DPUI,DISCOUNT PRINT USA INC.,,0.0003,USD,0,6000000,0.8422464059240243,179388.59999999998,USD,,-0.0002,USD,97.50000000000001,0,OTC,Commercial services,Commercial printing/Forms
STTX,"Stratex Oil & Gas Holdings, Inc.",,0.0015,USD,-34.78260869565217,257646,1.3108593652218243,178957.29729729728,USD,,-0.037,USD,-1.3698630136986314,0,OTC,Energy minerals,Oil & gas production
WDBG,Woodbrook Group Holdings Inc.,,0.0512,USD,0,729,1.598333698750274,176995,USD,,,,,0,OTC,Finance,Investment managers
AMLH,"American Leisure Holdings, Inc.",,0.0002,USD,100,1198638,0.2014361440946411,176005,USD,,0,USD,,0,OTC,Technology services,Data processing services
DGTHF,DGTL Holdings Inc.,,0.0055,USD,0,3333,3.117497770765198,175059.28213,USD,,-0.6479088000000001,USD,34.81889899901538,0,OTC,Commercial services,Advertising/Marketing services
GNCP,"GNCC Capital, Inc.",,0.000001,USD,0,55000,0.01049618320610687,174145,USD,,,,,0,OTC,Non-energy minerals,Precious metals
NTBLQ,"Notable Labs, Ltd.",Neutral,0.0179,USD,-11.166253101736983,7026,0.11057114259994838,172905,USD,,,,,0,OTC,Commercial services,Miscellaneous commercial services
DNAX,"DNA Brands, Inc.",,0.0001,USD,0,4000000,0.26477174296120704,171815.99999999997,USD,,-0.0006,USD,50,0,OTC,Consumer non-durables,Beverages: non-alcoholic
AGYP,Allied Energy Corporation,,0.0064,USD,45.45454545454545,923901,0.3751211509268008,170976,USD,,-0.0012,USD,82.6086956521739,0,OTC,Process industries,Chemicals: agricultural
PBIO,"Pressure BioSciences, Inc.",,0.0045,USD,12.49999999999999,20000,1.5970486540872466,168207,USD,,-1.3758,USD,13.564113840547842,0,OTC,Health technology,Medical specialties
TNBI,Tanke Biosciences Corp.,,0.0076,USD,0,10000,0.5778977236608666,165978.99999999997,USD,,-0.0043,USD,14.000000000000002,0,OTC,Finance,Financial conglomerates
DZCA,DrazCanna Inc,,0.0165,USD,-28.571428571428566,417,0.09109975095032115,164169.12600000002,USD,,-0.0049,USD,99.74014954658747,0,OTC,Consumer services,Other consumer services
IMEXF,Imagin Medical Inc.,,0.015,USD,0,1500,0.13500985571946753,162452,USD,,,,,0,OTC,Health services,Medical/Nursing services
ATDS,DATA443 RISK MITIGATION INC NEV,,0.2,USD,66.66666666666669,10380,0.8073674221800475,161324,USD,,-20.5966,USD,97.94947651748106,0,OTC,Technology services,Packaged software
PXFG,"Phoenix Footwear Group, Inc.",,0.0195,USD,30.000000000000004,100,0.0014383894640848534,159471.00000000003,USD,,-0.1204,USD,-467.92452830188677,0,OTC,Retail trade,Apparel/Footwear retail
IFAN,"IFAN Financial, Inc.",,0.0002,USD,100,2100700,16.30949136777837,157821.4,USD,,,,,0,OTC,Finance,Financial conglomerates
KOMOF,Komo Plant Based Foods Inc.,,0.0133,USD,32.99999999999999,601,0.15233701713474584,155115.23999999996,USD,,,,,0,OTC,Consumer non-durables,Food: specialty/candy
SHRG,Sharing Services Global Corp.,,0.35,USD,-10.256410256410266,569,0.5119208277103013,154826,USD,,-1.6948,USD,-2159.7333333333336,0,OTC,Distribution services,Medical distributors
BZWR,Business Warrior Corporation,,0.0003,USD,-25.00000000000001,1700,0.033273310890158926,152088.59999999998,USD,,,,,0,OTC,Technology services,Packaged software
CRMBQ,CRUMBS BAKE SHOP INC,,0.012,USD,11900,350,0.07368421052631578,150312,USD,,,,,0,OTC,Consumer services,Restaurants
WSNAF,WESANA HEALTH HLDGS INC.,,0.00331,USD,-52.028985507246375,28662,2.661133084507827,149670.10229,USD,,-0.02827809,USD,72.71891366863166,0,OTC,Health technology,Biotechnology
NXMR,"NextMart, Inc.",,0.0004,USD,-60.00000000000001,30000,0.052636879573486874,149651,USD,,,,,0,OTC,Commercial services,Advertising/Marketing services
MEDH,"MedX Holdings, Inc.",,0.0013,USD,-23.52941176470588,103601,0.18134340911465885,146011,USD,,,,,0,OTC,Finance,Real estate development
IDGR,Ideal Group of Companies Inc.,,0.00785,USD,11.982881597717542,100,0.0009203323504183832,145357.75735294117,USD,,-0.2709,USD,-226.00000000000003,0,OTC,Technology services,Internet software/Services
ZMRK,"Zalemark Holding Co., Inc.",,0.0004,USD,-11.111111111111105,535200,1.167024238648607,145078,USD,,,,,0,OTC,Process industries,Agricultural commodities/Milling
FBCD,"FBC Holding, Inc.",,0.000001,USD,0,40100,0.17018090952147336,144323,USD,,0,USD,100,0,OTC,Retail trade,Apparel/Footwear retail
CIRX,CirTran Corp.,,0.02,USD,-33.31110370123374,88802,4.678615835282712,143417,USD,0.005097489486427934,3.9235,USD,,0,OTC,Distribution services,Food distributors
LCCN,LeapCharger Corporation,,0.0053,USD,0,6510,0.07762447639250084,142748,USD,,-0.4346,USD,99.20393307615937,0,OTC,Commercial services,Miscellaneous commercial services
RNGG,Reno Gold Corp.,,0.0017,USD,0,63300,0.9118291465538477,141829.86666666664,USD,,,,,0,OTC,Non-energy minerals,Precious metals
SSOF,"Sixty Six Oilfield Services, Inc.",,0.0001,USD,0,59100,0.2291270492041615,139956,USD,,,,,0,OTC,Industrial services,Oilfield services/Equipment
ACUR,"Acura Pharmaceuticals, Inc.",,0.0021,USD,4.947526236881544,329,0.18288954360998386,138604,USD,,,,,0,OTC,Health technology,Pharmaceuticals: major
ENCC,ENCOMPASS COMPLIANCE CORPORATION,,0.0017,USD,54.54545454545453,100,0.0018522600350818052,138424.19999999998,USD,,,,,0,OTC,Technology services,Packaged software
WRIT,"WRIT Media Group, Inc.",,0.0018,USD,0,97626,0.11393044998011417,137489.14285714287,USD,,-0.0023,USD,-102.4945770065076,0,OTC,Commercial services,Miscellaneous commercial services
TZPC,ThermaFreeze Products Corp.,,0.02,USD,0.5025125628140673,4500,0.27810051170494154,137425,USD,,-0.0002,USD,-105.40540540540542,0,OTC,Process industries,Industrial specialties
AERN,AER ENERGY RESOURCES INC,,0.0001,USD,150,200,0.010240131073677742,137293.30000000002,USD,,,,,0,OTC,Producer manufacturing,Electrical products
BRER,BRESLER & REINER INC,,0.025,USD,0,3000,0.7231355155956225,136925,USD,,,,,0,OTC,Finance,Real estate development
PTOS,"P2 Solar, Inc.",,0.002,USD,-35.48387096774193,699500,36.87595550635247,135893.14285714287,USD,,-0.0022,USD,21.428571428571423,0,OTC,Producer manufacturing,Electrical products
PTAM,"Potash America, Inc.",,0.0009,USD,12.499999999999991,21428,0.07776559993612682,133762,USD,,-0.0007,USD,0,0,OTC,Non-energy minerals,Other metals/Minerals
HPCO,HEMPACCO CO INC,,0.0225,USD,0,796,0.5009124661758558,133256.34,USD,,,,,0,OTC,Consumer non-durables,Tobacco
HUMT,"Humatech, Inc.",,0.0001,USD,0,5000,0.2336776183577137,130046,USD,,,,,0,OTC,Process industries,Chemicals: agricultural
DOCKF,BEYOND MED TECHNOLOGIES INC.,,0.0163,USD,-18.500000000000007,224,0.1594873620505518,128997.65666666666,USD,,-0.036827280000000004,USD,84.33648987502785,0,OTC,Producer manufacturing,Industrial machinery
VICFF,VICE HEALTH & WELLNESS INC,,0.0031,USD,-69.90291262135922,46443,20.782655389985113,128996.57999999997,USD,,,,,0,OTC,Distribution services,Food distributors
PLFLF,PLANTFUEL LIFE INC.,,0.0029,USD,61.11111111111111,25000,2.124820452671749,128555.6167,USD,,,,,0,OTC,Health technology,Pharmaceuticals: other
CTKYY,CooTek Inc.,,0.017,USD,11.842105263157903,609,0.025490237113617854,126512.99999999999,USD,,,,,0,OTC,Technology services,Packaged software
LPPI,LEEP INC,,0.0001,USD,0,250000,3.191531462755466,124666.22,USD,,,,,0,OTC,Industrial services,Engineering & construction
HAUP,HAUPPAUGE DIGITAL INC,,0.0122,USD,0,100,0.022387391421151606,123488.40000000001,USD,,,,,0,OTC,Electronic technology,Computer peripherals
EVSV,"Enviro-Serv, Inc.",,0.011825,USD,18.250000000000004,15151,0.3217087019114393,122993.00000000001,USD,0.48863636363636365,0.0242,USD,,0,OTC,Commercial services,Miscellaneous commercial services
